timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval,block_median_fee_rate,time_since_last_block,mempool_fee_histogram,bitcoin_price_usd
1726642859,861808,47247,41.359136,1.0000,100.0000,1.9933,2.0000,1.8730,2.0159,0.6660,1726642805,92671576265161.06,6.806506139023244E+20,1.1770,68695797.0000,248039552,3048,3993069,883154944,939,4.5603,939,"[47235, 6, 4, 0, 0, 1, 0, 0, 0, 1]",60501
1726645606,861809,52904,40.272691,1.0000,59.6386,2.2032,2.0000,1.8730,2.0397,0.9111,1726645577,92671576265161.06,6.576429962186458E+20,1.1260,70933609.0000,243817168,3471,3993250,637534208,2772,7.3392,2772,"[52824, 62, 5, 7, 2, 2, 1, 0, 0, 1]",60423
1726646169,861810,50715,39.637104,1.0000,41.1538,2.0699,2.0000,1.8730,2.0317,0.6571,1726646097,92671576265161.06,6.55108361510483E+20,1.1160,67721148.0000,239600144,3967,3998000,543277056,520,5.0000,520,"[50543, 133, 19, 4, 7, 3, 3, 1, 0, 2]",60442
1726646181,861811,48949,38.651369,1.0000,50.0000,1.9919,2.0000,1.8730,2.0238,0.3901,1726646173,92671576265161.06,6.701363123911637E+20,1.1160,63987756.0000,234504736,1824,3993395,738197504,76,4.0000,76,"[48918, 23, 2, 3, 0, 2, 0, 0, 0, 1]",60442
1726646245,861812,48243,38.080383,1.0000,20.0000,1.9715,2.0000,1.8730,2.0238,0.2181,1726646241,92671576265161.06,6.751186680806214E+20,1.1150,61854232.0000,232344848,1023,3993716,973078528,68,3.0000,68,"[47980, 232, 24, 3, 1, 1, 1, 0, 0, 1]",60442
1726646379,861813,43327,37.610761,1.0000,20.5796,1.9656,1.9922,1.8651,2.0079,0.2589,1726646364,92671576265161.06,6.775223843478135E+20,1.1120,60785530.0000,227000992,6494,3993438,537198592,123,2.0238,123,"[43045, 257, 15, 3, 2, 1, 1, 0, 2, 1]",60465
1726646501,861814,37839,36.959472,1.0000,90.9091,1.9796,2.0000,1.8651,2.0079,0.7400,1726646436,92671576265161.06,6.810873763599105E+20,1.1100,59727274.0000,220246144,7163,3993028,872415232,72,1.9444,72,"[37820, 10, 4, 3, 0, 0, 0, 1, 0, 1]",60465
1726647005,861815,41324,37.258082,1.0000,178.5714,1.9767,1.9960,1.8651,2.0079,0.9926,1726646952,92671576265161.06,6.79334018822168E+20,1.1010,60254571.0000,224027840,4689,3992867,905969668,516,2.0238,516,"[41314, 8, 1, 0, 0, 0, 0, 0, 0, 1]",60296
1726647970,861816,44187,37.153734,1.0000,70.1411,1.9745,2.0000,1.8651,2.0079,0.4921,1726648041,92671576265161.06,6.785715680139769E+20,1.0840,60301516.0000,224689504,4131,3993228,653885440,1089,3.7466,1089,"[44169, 11, 4, 1, 0, 1, 0, 0, 0, 1]",60266
1726648363,861817,42292,36.723525,1.0000,300.0000,1.9726,2.0000,1.8651,2.0079,1.5121,1726648340,92671576265161.06,6.765435137801924E+20,1.0780,59471311.0000,221332592,3912,3997728,538968064,299,2.0317,299,"[42289, 2, 0, 0, 0, 0, 0, 0, 0, 1]",60259
1726648685,861818,41066,36.749701,1.0000,50.0000,1.9609,1.9922,1.8651,2.0079,0.3542,1726648658,92671576265161.06,6.827034036958322E+20,1.0720,59699817.0000,220682560,4410,3993632,538238976,318,2.0317,318,"[41050, 10, 2, 3, 0, 0, 0, 0, 0, 1]",60163
1726648799,861819,37209,36.445597,1.0000,158.5301,1.9639,2.0000,1.8651,2.0079,0.9215,1726648771,92671576265161.06,6.870241870108428E+20,1.0700,58545210.0000,216901344,5106,3993345,745136128,113,1.9444,113,"[37201, 5, 2, 0, 0, 0, 0, 0, 0, 1]",60204
1726650913,861820,49557,37.311329,1.0000,125.9446,2.1138,2.0000,1.8730,2.0238,1.0008,1726650880,92671576265161.06,6.704279091190406E+20,1.0350,63952418.0000,226721808,3530,3993349,568074240,2109,6.0563,2109,"[49550, 3, 1, 1, 0, 0, 0, 0, 0, 2]",60033
1726651035,861821,46914,36.345105,1.0000,19.8198,1.9816,2.0000,1.8651,2.0159,0.2753,1726651028,92671576265161.06,6.736047996582539E+20,1.0330,59927592.0000,221468368,3158,3993774,632307712,148,4.1284,148,"[45941, 946, 19, 3, 2, 1, 0, 1, 0, 1]",60033
1726651278,861822,45757,35.542498,1.0000,50.0000,1.9629,2.0000,1.8651,2.0079,0.3285,1726651267,92671576265161.06,6.769750195505259E+20,1.0290,57696739.0000,216888848,2347,3993038,838860800,239,3.0143,239,"[45750, 4, 1, 1, 0, 0, 0, 0, 0, 1]",59986
1726652001,861823,45064,34.848569,1.0000,40.0000,1.9705,2.0000,1.8651,2.0079,0.4515,1726651946,92671576265161.06,6.759785944884912E+20,1.0170,56723182.0000,212641392,4129,3992877,701423616,679,3.4184,679,"[44979, 74, 2, 3, 0, 1, 1, 2, 0, 2]",60009
1726652023,861824,37297,33.865055,1.0000,468.7500,1.9727,2.0000,1.8651,2.0079,2.5862,1726651994,92671576265161.06,6.764381182462514E+20,1.0170,54808808.0000,202980992,7860,3993120,872415232,48,2.0079,48,"[37295, 0, 0, 1, 0, 0, 0, 0, 0, 1]",60009
1726652657,861825,38802,33.816166,1.0000,264.1458,1.9758,1.9928,1.8651,2.0079,2.2200,1726652619,92671576265161.06,6.709458831455836E+20,1.0070,54728843.0000,203238480,4861,3993450,537788416,625,3.0000,625,"[38795, 1, 1, 1, 1, 0, 0, 1, 1, 1]",59893
1726652820,861826,32852,33.162316,1.0000,2000.0000,1.9999,1.9921,1.8651,2.0000,11.0316,1726652779,92671576265161.06,6.701739235213667E+20,1.0040,53534423.0000,196353472,6966,3993052,1006632960,160,2.0079,160,"[32851, 0, 0, 0, 0, 0, 0, 0, 0, 1]",59938
1726653673,861827,38228,33.209495,1.0000,34.7222,1.9437,1.9921,1.8651,2.0079,0.3569,1726653653,92671576265161.06,6.638585579775366E+20,1.0000,53635113.0000,199820432,3982,3993217,570425344,874,3.6118,874,"[38183, 30, 11, 1, 1, 0, 0, 0, 1, 1]",59771
1726654466,861828,44172,33.321544,1.0000,26.5487,1.9404,1.9921,1.8651,2.0079,0.2700,1726654458,92671576265161.06,6.590222353519483E+20,1.0000,54099452.0000,203755520,3573,3993192,704643072,805,3.6596,805,"[43981, 186, 1, 0, 1, 1, 0, 1, 0, 1]",59778
1726655139,861829,48321,33.535715,1.0000,29.0000,1.9296,1.9921,1.8651,2.0079,0.2790,1726655129,92671576265161.06,6.546683780992873E+20,1.0000,54652907.0000,207132160,4598,3993332,564142080,671,3.0000,671,"[48114, 202, 2, 1, 0, 0, 0, 0, 1, 1]",59558
1726655212,861830,41362,32.768356,1.0000,148.5000,1.9216,1.9921,1.8651,2.0000,0.7850,1726655195,92671576265161.06,6.705973398296638E+20,1.0000,53107674.0000,199022016,7718,3992891,547700736,66,1.9524,66,"[41357, 4, 0, 0, 0, 0, 0, 0, 0, 1]",59558
1726655494,861831,40067,32.346674,1.0000,23.3802,1.9077,1.9921,1.8651,2.0000,0.2663,1726655482,92671576265161.06,6.688319427746742E+20,1.0000,52261444.0000,195938704,6192,3993752,704757760,287,2.0238,287,"[40026, 30, 6, 2, 1, 0, 0, 0, 1, 1]",59597
1726656827,861832,49730,32.969136,1.0000,70.0000,1.9600,1.9921,1.8651,2.0190,0.4655,1726656814,92671576265161.06,6.648565636047857E+20,1.0000,54480616.0000,203724528,3454,3993546,536879104,1332,4.9831,1332,"[49723, 3, 3, 0, 0, 0, 0, 0, 0, 1]",59835
1726656911,861833,44503,32.084207,1.0000,100.9091,1.9334,1.9921,1.8651,2.0000,0.7627,1726656867,92671576265161.06,6.737378236125965E+20,1.0000,52389943.0000,196240864,5753,3992912,611221504,53,2.0238,53,"[44480, 8, 11, 2, 1, 0, 0, 0, 0, 1]",59850
1726656924,861834,38072,31.10161,1.0000,40.0000,1.9095,1.9921,1.8651,2.0000,0.4660,1726656898,92671576265161.06,6.905203922129218E+20,1.0000,50297235.0000,187389904,6523,3993130,581353472,31,2.0079,31,"[38038, 20, 3, 1, 2, 4, 3, 0, 0, 1]",59850
1726657919,861835,48921,33.035284,1.0000,52.7611,1.9255,1.9921,1.8651,2.0238,0.3600,1726657912,92671576265161.06,6.879840911684235E+20,1.0000,54090738.0000,203149424,3424,3997792,973078528,1014,4.7607,1014,"[48914, 4, 2, 0, 0, 0, 0, 0, 0, 1]",59842
1726657954,861836,43198,32.063548,1.0000,199.3548,1.9183,1.9921,1.7937,2.0079,1.1057,1726657916,92671576265161.06,6.880832029009264E+20,1.0000,52117493.0000,195048192,5868,3997604,565526528,4,2.0238,4,"[43189, 6, 2, 0, 0, 0, 0, 0, 0, 1]",59842
1726658046,861837,37925,31.429536,1.0000,56.4159,1.8932,1.9921,1.4111,2.0000,0.6574,1726658011,92671576265161.06,6.897027599111622E+20,1.0000,50653754.0000,188474320,7295,3993759,592642048,95,2.0079,95,"[37904, 11, 1, 3, 1, 1, 0, 1, 0, 3]",59842
1726658599,861838,38916,31.718074,1.0000,40.0000,1.8674,1.9921,1.2455,2.0000,0.4254,1726658565,92671576265161.06,6.878156667343654E+20,1.0000,50853195.0000,189645792,5597,3997553,536870912,554,2.0238,554,"[38883, 25, 3, 2, 0, 0, 2, 0, 0, 1]",59882
1726659251,861839,38185,31.86662,1.0000,70.0000,1.8700,1.9921,1.2180,2.0000,0.6277,1726659229,92671576265161.06,6.837197676625126E+20,1.0000,51024338.0000,189774160,4628,3993633,799047680,664,3.0000,664,"[38171, 4, 5, 2, 0, 2, 0, 0, 0, 1]",59985
1726659424,861840,33559,31.387225,1.0000,210.6382,1.8620,1.9921,1.1912,2.0000,1.3804,1726659386,92671576265161.06,6.854663537509731E+20,1.0000,50137363.0000,184550272,6049,3993229,838860800,157,2.0079,157,"[33552, 4, 1, 0, 1, 0, 0, 0, 0, 1]",59977
1726659513,861841,34218,31.086334,1.0000,468.7500,1.8746,1.9921,1.1983,2.0000,2.6245,1726659518,92671576265161.06,7.029596374969506E+20,1.0000,49466265.0000,183425056,690,3993097,616062976,132,2.0079,132,"[34217, 2, 0, 0, 0, 0, 0, 0, 0, 1]",59977
1726659685,861842,35143,31.343937,1.0000,301.6949,1.8612,1.9921,1.1912,2.0000,1.7253,1726659647,92671576265161.06,7.092856478967598E+20,1.0000,49661310.0000,185010336,3809,3993782,611237888,129,2.0079,129,"[35138, 3, 1, 0, 0, 0, 0, 0, 0, 1]",59940
1726660038,861843,35437,31.650258,1.0000,58.9238,1.8503,1.9921,1.1556,2.0000,0.6815,1726659993,92671576265161.06,7.076672819712539E+20,1.0000,50153731.0000,186616192,6050,3993208,1006632960,346,2.0079,346,"[35418, 7, 3, 3, 0, 1, 4, 0, 0, 1]",59919
1726660400,861844,36278,32.00273,1.0000,400.0000,1.8631,1.9921,1.1474,2.0000,2.7037,1726660362,92671576265161.06,7.226461234490931E+20,1.0000,50724531.0000,188439584,5897,3993717,536903680,369,2.0079,369,"[36275, 1, 0, 0, 0, 0, 0, 1, 0, 1]",59911
1726661174,861845,38145,32.600899,1.0000,40.0000,1.8375,1.9921,1.0993,2.0000,0.6239,1726661127,92671576265161.06,7.146449544305799E+20,1.0000,51480003.0000,192474496,3353,3998045,536928256,765,3.5447,765,"[38076, 53, 6, 2, 1, 1, 0, 1, 1, 4]",59838
1726662348,861846,39662,33.048273,1.0000,39.1270,1.8566,1.9921,1.1027,2.0000,0.5347,1726662317,92671576265161.06,7.021432639377847E+20,1.0000,52511752.0000,195348048,3462,3993711,723238912,1190,4.9762,1190,"[39605, 46, 5, 2, 0, 0, 1, 1, 0, 2]",59756
1726662464,861847,36457,32.266979,1.0000,40.1065,1.8132,1.9921,1.0417,2.0000,0.5348,1726662453,92671576265161.06,7.199990281492932E+20,1.0000,50698738.0000,189684752,3880,3993459,536928256,136,2.0079,136,"[36431, 17, 0, 2, 1, 3, 1, 0, 0, 2]",59756
1726662523,861848,36832,31.585129,1.0000,135.0000,1.8438,1.9921,1.0417,2.0000,1.2663,1726662458,92671576265161.06,7.646898949643427E+20,1.0000,49517081.0000,186358256,121,3993089,548020224,5,2.2325,5,"[36808, 15, 6, 0, 0, 1, 1, 1, 0, 1]",59756
1726662526,861849,37193,31.641779,1.0000,135.0000,1.8490,1.9921,1.0426,2.0000,1.2806,1726662488,92671576265161.06,7.646898949643427E+20,1.0000,49654844.0000,186834512,1,1044,537968640,30,,30,"[37165, 17, 7, 0, 0, 1, 1, 1, 0, 1]",59756
1726663463,861850,43073,33.293506,1.0000,300.0000,1.8665,1.9921,1.1414,2.0079,1.5823,1726663416,92671576265161.06,7.761593735475285E+20,1.0000,53044350.0000,197802704,3247,3992905,1040187392,928,4.7949,928,"[43068, 3, 1, 0, 0, 0, 0, 0, 0, 1]",59973
1726663729,861851,41620,32.895183,1.0000,50.0000,1.8432,1.9921,1.1354,2.0079,0.5896,1726663692,92671576265161.06,7.738204835941903E+20,1.0000,51743209.0000,195832688,3249,3993292,879861760,276,2.2938,276,"[41582, 22, 4, 7, 2, 1, 0, 1, 0, 1]",59894
1726664352,861852,42542,33.246239,1.0000,1000.0000,1.8689,1.9921,1.1387,2.0079,4.8729,1726664315,92671576265161.06,7.682321189160537E+20,1.0000,52480181.0000,198086400,2395,3993442,553295872,623,4.2750,623,"[42541, 0, 0, 0, 0, 0, 0, 0, 0, 1]",59943
1726664655,861853,39018,32.842918,1.0000,27.3091,1.8142,1.9921,1.0426,2.0000,0.4194,1726664636,92671576265161.06,7.733944675891028E+20,1.0000,51247499.0000,194156736,5010,3993130,584941568,321,2.0079,321,"[38979, 32, 1, 0, 3, 1, 0, 0, 1, 1]",60002
1726665777,861854,41569,33.818583,1.0000,244.0000,1.8488,1.9921,1.1354,2.0079,1.3173,1726665757,92671576265161.06,7.614350135404892E+20,1.0000,53620536.0000,199867648,3786,3993045,780369920,1121,4.8028,1121,"[41567, 0, 0, 1, 0, 0, 0, 0, 0, 1]",59906
1726667921,861855,50412,35.697642,1.0000,84.3598,2.0846,1.9921,1.1842,3.0000,1.0827,1726667877,92671576265161.06,7.392554640050736E+20,1.0000,60403448.0000,212441280,3678,3998035,1073733632,2120,7.0000,2120,"[50377, 19, 4, 2, 8, 1, 0, 0, 0, 1]",59493
1726668074,861856,47454,34.924872,1.0000,50.0000,1.9197,1.9921,1.1534,2.0079,0.6788,1726668027,92671576265161.06,7.420347925889854E+20,1.0000,56820774.0000,207632416,3729,3992979,1006632960,150,4.8857,150,"[47360, 71, 7, 8, 3, 3, 0, 1, 0, 1]",59410
1726669551,861857,49145,34.773963,1.0000,34.3846,1.9693,1.9921,1.1596,2.1000,0.6897,1726669512,92671576265161.06,7.302362941745323E+20,1.0000,57767592.0000,206562144,4196,3993046,783958016,1485,5.7021,1485,"[48936, 180, 13, 5, 2, 0, 1, 5, 2, 1]",59428
1726669655,861858,47052,34.357651,1.0000,100.0000,1.8911,1.9921,1.1444,2.0079,0.8259,1726669623,92671576265161.06,7.354309045879316E+20,1.0000,55688561.0000,204761952,2877,3992769,742129668,111,3.5633,111,"[47028, 12, 9, 1, 0, 0, 1, 0, 0, 1]",59359
1726670238,861859,47656,34.641309,1.0000,29.0260,1.8733,1.9921,1.1354,2.0079,0.4973,1726670225,92671576265161.06,7.381244576390889E+20,1.0000,55723527.0000,206672800,2603,3993734,688971776,602,4.8451,602,"[47565, 77, 3, 4, 1, 1, 2, 0, 1, 2]",59530
1726671201,861860,48932,34.865338,1.0000,60.0000,1.8988,1.9921,1.0814,2.0317,0.6005,1726671194,92671576265161.06,7.332519002343881E+20,1.0000,56792701.0000,207612448,3376,3993540,694353920,969,5.0000,969,"[48904, 18, 7, 1, 1, 0, 0, 0, 0, 1]",59722
1726672185,861861,49808,35.176802,1.0000,16.4740,1.9103,1.9921,1.0426,2.0362,0.5549,1726672161,92671576265161.06,7.225258755539256E+20,1.0000,57527311.0000,209143216,3672,3993395,537747456,967,4.9764,967,"[46671, 3011, 63, 34, 4, 4, 9, 5, 6, 1]",59589
1726672748,861862,48769,34.666427,1.0000,150.7463,1.8819,1.9921,1.0426,2.0079,0.8800,1726672704,92671576265161.06,7.310633901087919E+20,1.0000,56198138.0000,206229056,3623,3993286,738197504,543,4.0000,543,"[48761, 6, 1, 0, 0, 0, 0, 0, 0, 1]",59614
1726672943,861863,47595,34.290362,1.0000,80.3931,1.8332,1.9921,1.0417,2.0079,0.6808,1726672925,92671576265161.06,7.340294379801414E+20,1.0000,54776781.0000,203785776,2892,3993211,587710464,221,3.0000,221,"[47577, 10, 5, 1, 0, 0, 0, 0, 0, 2]",59533
1726673995,861864,50336,36.263518,1.0000,58.5182,1.8768,1.9921,1.0417,2.0079,0.7901,1726673976,92671576265161.06,7.226898598805859E+20,1.0000,58389141.0000,215254192,3837,3993130,623280128,1051,4.4450,1051,"[50316, 8, 1, 1, 3, 0, 0, 0, 3, 4]",59518
1726674127,861865,47496,35.516305,1.0000,50.0000,1.8200,1.9921,1.0355,2.0000,0.5920,1726674091,92671576265161.06,7.289880270050031E+20,1.0000,56414701.0000,210330032,3652,3992831,570425344,115,2.9922,115,"[47457, 20, 9, 5, 2, 0, 1, 0, 0, 2]",59499
1726675511,861866,51017,36.050679,1.0000,62.3186,1.9434,1.9921,1.0417,2.0317,0.7307,1726675489,92671576265161.06,7.137585631574136E+20,1.0000,59531108.0000,213456816,2978,3993645,1073676288,1398,6.0000,1398,"[50969, 35, 8, 4, 0, 0, 0, 0, 0, 1]",59484
1726676436,861867,51781,35.673766,1.0000,29.8854,1.9419,1.9921,1.0361,2.0611,0.6772,1726676410,92671576265161.06,7.052327067398203E+20,1.0000,59241198.0000,211209568,3300,3993410,598245376,921,5.4223,921,"[49936, 1805, 21, 5, 8, 0, 5, 0, 0, 1]",59605
1726677070,861868,51719,35.406267,1.0000,105.9545,1.9391,1.9921,1.0361,2.0543,0.8491,1726677027,92671576265161.06,6.991319349127288E+20,1.0000,58523935.0000,209655872,3162,3993262,840318976,617,5.0000,617,"[51704, 9, 2, 2, 1, 0, 0, 0, 0, 1]",59646
1726677453,861869,50351,35.075837,1.0000,113.7636,1.8702,1.9921,1.0299,2.0079,0.7716,1726677426,92671576265161.06,7.049724809506407E+20,1.0000,57189053.0000,207471600,3353,3993491,637534208,399,4.0000,399,"[50335, 11, 4, 0, 0, 0, 0, 0, 0, 1]",59776
1726678707,861870,52901,36.366597,1.0000,996.4789,2.0041,1.9921,1.0352,2.2403,4.4377,1726678659,92671576265161.06,6.925830220023173E+20,1.0000,62024373.0000,213516576,2868,3993141,627113984,1233,6.8369,1233,"[52900, 0, 0, 0, 0, 0, 0, 0, 0, 1]",59880
1726679562,861871,54082,36.762682,1.0000,135.0000,2.0148,1.9921,1.0299,2.4806,1.0501,1726679545,92671576265161.06,6.857419102016856E+20,1.0000,62686862.0000,217163568,2525,3993054,603979776,886,6.6651,886,"[54075, 3, 1, 2, 0, 0, 0, 0, 0, 1]",59813
1726682356,861872,66620,39.478933,1.0000,784.6312,2.2945,1.9921,1.0367,4.2130,3.4393,1726682343,92671576265161.06,6.616606248960035E+20,1.0000,73422064.0000,236974416,3406,3997782,1073733632,2798,9.7589,2798,"[66617, 1, 1, 0, 0, 0, 0, 0, 0, 1]",60226
1726683281,861873,66633,39.698701,1.0000,302.2901,2.2463,1.9921,1.0361,4.0417,1.7533,1726683258,92671576265161.06,6.539154942275377E+20,1.0000,73459206.0000,237956816,3251,3993738,538370048,915,7.6032,915,"[66623, 8, 1, 0, 0, 0, 0, 0, 0, 1]",60307
1726683397,861874,64145,39.035546,1.0000,138.6963,2.1005,1.9921,1.0319,3.0901,1.2003,1726683371,92671576265161.06,6.569916854108364E+20,1.0000,69190182.0000,233889520,3059,3993718,592158720,113,5.9455,113,"[64124, 14, 5, 0, 0, 0, 0, 1, 0, 1]",60307
1726683562,861875,60889,38.334476,1.0000,36.6738,1.9393,1.9921,1.0273,2.2403,0.7346,1726683555,92671576265161.06,6.569826485105818E+20,1.0000,65385225.0000,227984864,4077,3993125,578134016,184,5.0000,184,"[60637, 216, 19, 8, 0, 2, 2, 0, 2, 3]",59977
1726684362,861876,60779,38.707295,1.0000,60.3727,1.9331,1.9921,1.0273,2.2000,0.7620,1726684343,92671576265161.06,6.518183813388622E+20,1.0000,65799497.0000,230333088,3287,3993675,684957696,788,6.0000,788,"[60711, 51, 5, 5, 2, 3, 1, 0, 0, 1]",60392
1726684987,861877,60887,38.94713,1.0000,63.6455,1.9371,1.9921,1.0273,2.2403,0.7988,1726684958,92671576265161.06,6.583500417555865E+20,1.0000,66080716.0000,231718528,2308,3993782,681099264,615,6.0000,615,"[60825, 44, 8, 2, 2, 4, 1, 0, 0, 1]",61059
1726685163,861878,59364,38.452514,1.0000,50.0000,1.8784,1.9921,1.0273,2.0317,0.6499,1726685155,92671576265161.06,6.571272687537704E+20,1.0000,63459809.0000,229170096,2249,3993333,579084288,197,4.0362,197,"[59310, 36, 7, 3, 3, 1, 1, 2, 0, 1]",61059
1726685302,861879,57238,37.766879,1.0000,72.7941,1.8319,1.9921,1.0273,2.0079,0.8115,1726685276,92671576265161.06,6.593315415003424E+20,1.0000,60953016.0000,225270496,2800,3993364,784113664,121,3.3590,121,"[57206, 16, 5, 3, 4, 0, 1, 0, 0, 3]",60709
1726685378,861880,55349,36.945583,1.0000,96.1538,1.7979,1.9921,1.0238,2.0000,0.7410,1726685350,92671576265161.06,6.604985968051526E+20,1.0000,58589257.0000,220583088,2281,3993019,628957184,74,2.9921,74,"[55332, 8, 4, 3, 0, 0, 0, 1, 0, 1]",60709
1726686313,861881,55923,37.355932,1.0000,36.6738,1.8036,1.9921,1.0265,2.0000,0.5139,1726686305,92671576265161.06,6.662104991961365E+20,1.0000,59421299.0000,222802192,2985,3993268,536936448,955,5.5833,955,"[55882, 30, 3, 1, 1, 3, 0, 0, 1, 2]",60880
1726686870,861882,55287,37.243909,1.0000,36.6738,1.7901,1.9921,1.0238,2.0000,0.5123,1726686854,92671576265161.06,6.669454098913329E+20,1.0000,58808810.0000,222282048,2769,3993393,537133056,549,4.0000,549,"[55237, 32, 8, 3, 0, 2, 2, 0, 1, 2]",60321
1726687177,861883,55264,37.332988,1.0000,12058.2180,2.0045,1.9921,1.0238,2.0000,51.2881,1726687163,92671576265161.06,6.676072840401405E+20,1.0000,60470001.0000,222738544,1286,3993434,833765376,309,4.0192,309,"[55263, 0, 0, 0, 0, 0, 0, 0, 0, 1]",60625
1726688031,861884,55233,37.422376,1.0000,40.0000,1.7883,1.9921,1.0238,2.0000,0.5261,1726688016,92671576265161.06,6.67485997587487E+20,1.0000,59250213.0000,223214192,3330,3993399,637534208,853,4.2602,853,"[55193, 28, 3, 1, 3, 0, 1, 1, 1, 2]",60560
1726688714,861885,55349,37.437133,1.0000,50.5017,1.7971,1.9921,1.0238,2.0000,0.6248,1726688668,92671576265161.06,6.644773379525577E+20,1.0000,59064190.0000,223490864,2791,3997812,844275712,652,4.0147,652,"[55292, 36, 3, 8, 4, 2, 1, 2, 0, 1]",60254
1726689131,861886,54811,37.231851,1.0000,36.6738,1.7806,1.9921,1.0224,2.0000,0.4852,1726689126,92671576265161.06,6.604803297937912E+20,1.0000,58248372.0000,223303520,2275,3993464,738197504,458,3.6023,458,"[54787, 15, 2, 1, 0, 3, 0, 0, 1, 2]",60326
1726689148,861887,52081,36.244051,1.0000,36.6738,1.7709,1.9921,1.0208,2.0000,0.5255,1726689128,92671576265161.06,6.700611027940827E+20,1.0000,56218198.0000,217945472,2791,3993062,1040187392,2,2.0159,2,"[52030, 36, 5, 1, 0, 4, 2, 0, 1, 2]",60248
1726689292,861888,50200,35.921737,1.0000,150.0000,1.7706,1.9921,1.0180,2.0000,1.0078,1726689241,92671576265161.06,6.71993690355077E+20,1.0000,55545776.0000,215059904,4693,3993241,805740544,113,2.0079,113,"[50183, 8, 6, 1, 0, 1, 0, 0, 0, 1]",60248
1726689876,861889,55523,36.674117,1.0000,1081.0811,1.7996,1.9921,1.0208,2.0079,4.6331,1726689850,92671576265161.06,6.6712240249969E+20,1.0000,57863072.0000,221972752,3835,3992806,765616128,609,3.0000,609,"[55522, 0, 0, 0, 0, 0, 0, 0, 0, 1]",60073
1726690560,861890,53605,36.706285,1.0000,36.6738,1.7611,1.9921,1.0180,2.0000,0.5131,1726690531,92671576265161.06,6.61770634282893E+20,1.0000,56545071.0000,220594960,4942,3993020,814776320,681,2.9909,681,"[53562, 29, 4, 3, 0, 3, 1, 0, 1, 2]",59829
1726690816,861891,49745,36.177509,1.0000,54.4737,1.7421,1.9921,1.0179,2.0000,0.5850,1726690799,92671576265161.06,6.629003432155639E+20,1.0000,55444997.0000,215624080,5255,3993735,833470464,268,2.0079,268,"[49724, 10, 1, 5, 1, 1, 2, 0, 0, 1]",59579
1726692351,861892,60171,38.221758,1.0000,64.6772,1.8798,1.9921,1.0211,2.0079,0.7809,1726692292,92671576265161.06,6.545068999310432E+20,1.0000,61235898.0000,231148752,2392,3993117,842989568,1493,6.0339,1493,"[60137, 19, 7, 1, 2, 2, 2, 0, 0, 1]",60194
1726693608,861893,60982,38.381283,1.0000,50.3597,1.8844,1.9921,1.0224,2.0079,0.7505,1726693575,92671576265161.06,6.475588813482803E+20,1.0000,61489926.0000,232543568,2982,3997681,536928256,1283,6.0000,1283,"[60910, 54, 4, 6, 1, 1, 2, 3, 0, 1]",60228
1726693948,861894,59429,38.423426,1.0000,36.6738,1.8024,1.9921,1.0208,2.0079,0.5335,1726693936,92671576265161.06,6.5999662188738E+20,1.0000,59842313.0000,231875024,3037,3993221,748077056,361,4.4520,361,"[59383, 36, 2, 1, 0, 3, 1, 0, 1, 2]",60300
1726693962,861895,54200,37.441597,1.0000,101.4727,1.7546,1.9921,1.0180,2.0000,0.6886,1726693950,92671576265161.06,6.743466027950106E+20,1.0000,57474942.0000,223975440,5298,3993295,536928256,14,2.0079,14,"[54188, 5, 3, 3, 0, 0, 0, 0, 0, 1]",60310
1726694712,861896,57882,38.89304,1.0000,36.6738,1.7627,1.9921,1.0180,2.0000,0.5472,1726694680,92671576265161.06,6.766201857087704E+20,1.0000,59811432.0000,233463472,3515,3993103,549453824,730,3.4184,730,"[57824, 43, 3, 0, 2, 2, 2, 1, 3, 2]",60205
1726695795,861897,58356,39.138311,1.0000,36.6738,1.7578,1.9921,1.0180,2.0000,0.4932,1726695787,92671576265161.06,6.819528481184455E+20,1.0000,60114226.0000,234862416,3040,3993624,551550976,1107,4.8267,1107,"[58327, 21, 1, 0, 0, 3, 1, 0, 1, 2]",60438
1726695849,861898,52991,38.419366,1.0000,50.0000,1.7336,1.9921,1.0157,2.0000,0.5829,1726695819,92671576265161.06,6.859487229735004E+20,1.0000,58623430.0000,228060640,5646,3993456,536928256,32,2.0079,32,"[52960, 22, 1, 3, 0, 0, 1, 3, 0, 1]",60438
1726698883,861899,65035,40.375808,1.0000,70.6182,1.9087,1.9921,1.0208,2.0079,0.8737,1726698850,92671576265161.06,6.682704731768333E+20,1.0000,65366257.0000,244265360,3235,3993196,777601024,3031,7.2482,3031,"[64987, 35, 7, 1, 1, 2, 1, 0, 0, 1]",60573
1726699698,861900,64497,40.299298,1.0000,50.0000,1.8591,1.9921,1.0180,2.0079,0.7443,1726699657,92671576265161.06,6.621008820383954E+20,1.0000,64128232.0000,243991392,2766,3993135,891879424,807,5.9507,807,"[64402, 79, 4, 5, 1, 1, 1, 2, 0, 2]",60560
