timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval,block_median_fee_rate
1725160482,804005,35337,7.102717,1E-8,0.00000320,2.580219360065895648886714361E-8,2.323943661971830985915492958E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.135015209086362550296263564E-8,1692503532,52391178981379.36,6.627486136940393E+20,0.00001000,0.17909759,54620688,7039,3992738,536936448,128,6.02919708029197080291970803E-8
1725160487,804006,35340,7.10323,1E-8,0.00000320,2.580307336293997495002693128E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.134907066947898449748285701E-8,1692503684,52391178981379.36,6.627486136940393E+20,0.00001000,0.17911703,54624912,6466,3993282,536887296,152,6.029197080291970802919708029E-8
1725160492,804007,35353,7.105726,1E-8,0.00000320,2.581155068653645570304660513E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.135036775882228896213990081E-8,1692504040,52391178981379.36,6.627486136940393E+20,0.00001000,0.17924342,54642784,5970,3993539,551550976,356,6.080882352941176470588235294E-8
1725160497,804008,35360,7.106997,1E-8,0.00000320,2.581595445450305337439074453E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.134967053365073661585215480E-8,1692504322,52391178981379.36,6.627486136940393E+20,0.00001000,0.17930333,54652464,3251,3992647,602431488,282,6.02919708029197080291970803E-8
1725160502,804009,35402,7.114239,1E-8,0.00000320,2.581747140164608811123762502E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.134396543693858413871158733E-8,1692504730,52391178981379.36,6.627486136940393E+20,0.00001000,0.17951605,54711456,4606,3992605,536911872,408,6.029197080291970802919708029E-8
1725160508,804010,35425,7.119806,1E-8,0.00000320,2.582943164302979853011537550E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.515873015873015873015873016E-8,3.134828607823822664573318972E-8,1692504897,52391178981379.36,6.627486136940393E+20,0.00001000,0.17983151,54753120,6694,3992762,536887296,167,6.029197080291970802919708029E-8
1725160514,804011,35433,7.121659,1E-8,0.00000320,2.584328302402780986973446620E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.519201228878648233486943164E-8,3.140000507007358677240578603E-8,1692505148,52391178981379.36,6.627486136940393E+20,0.00001000,0.18012906,54764576,6432,3992770,541065216,251,6.073529411764705882352941176E-8
1725160519,804012,35446,7.124785,1E-8,0.00000320,2.586504824374083885558601071E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.5546875E-8,3.146642894320578662708380397E-8,1692505302,52391178981379.36,6.627486136940393E+20,0.00001000,0.18036798,54787216,6761,3993054,547356672,154,6.02919708029197080291970803E-8
1725160524,804013,35459,7.127648,1E-8,0.00000320,2.587557054631811422376859458E-8,2.329113924050632911392405063E-8,2.206349206349206349206349206E-8,2.5546875E-8,3.148295171537239670473855953E-8,1692506150,52391178981379.36,6.627486136940393E+20,0.00001000,0.18053741,54805648,2462,3993054,536895488,848,6.572727272727272727272727273E-8
1725160529,804014,35492,7.132292,1E-8,0.00000320,2.589041445171084403960461959E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.586466165413533834586466165E-8,3.147398266277362940851437854E-8,1692506879,52391178981379.36,6.627486136940393E+20,0.00001000,0.18073388,54847216,3628,3992993,591904768,729,6.102941176470588235294117647E-8
1725160534,804015,35502,7.134156,1E-8,0.00000320,2.589748243250469647835354526E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.695431472081218274111675127E-8,3.147296949614047457948202328E-8,1692507227,52391178981379.36,6.627486136940393E+20,0.00001000,0.18082873,54861248,4061,3993225,547356672,348,6.08823529411764705882352941E-8
1725160539,804016,35512,7.142562,1E-8,0.00000320,2.590070332472681178647144382E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.756345177664974619289340102E-8,3.146973401552720393162729570E-8,1692507990,52391178981379.36,6.627486136940393E+20,0.00001000,0.18110683,54889504,1948,3993178,939515904,763,7E-8
1725160544,804017,35514,7.148499,1E-8,0.00000320,2.590165772112318542397479295E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.756345177664974619289340102E-8,3.146911013809495968899791607E-8,1692510198,52391178981379.36,6.627486136940393E+20,0.00001000,0.18134746,54902992,3095,3992952,541065216,2208,1.200564971751412429378531074E-7
1725160549,804018,35524,7.150472,1E-8,0.00000320,2.591595800117055345589235430E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.815028901734104046242774566E-8,3.149219284797495864079793912E-8,1692511025,52391178981379.36,6.627486136940393E+20,0.00001000,0.18150669,54916608,1914,3997572,1073733632,827,8.154545454545454545454545455E-8
1725160555,804019,35536,7.152373,1E-8,0.00000320,2.592417287853569325823163362E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.149167251961861339068532603E-8,1692511131,52391178981379.36,6.627486136940393E+20,0.00001000,0.18160254,54931552,5516,3993191,1073733632,106,6.088235294117647058823529412E-8
1725160560,804020,35544,7.154165,1E-8,0.00000320,2.592838385415367722577101310E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.148798666021438148756648063E-8,1692512302,52391178981379.36,6.627486136940393E+20,0.00001000,0.18169155,54943248,2271,3993604,652992512,1171,9.932685696542240557145075075E-8
1725160566,804021,35552,7.15547,1E-8,0.00000320,2.593572388523430966229957089E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.150786140822934557861917170E-8,1692514213,52391178981379.36,6.627486136940393E+20,0.00001000,0.18177045,54952544,2652,3997823,805298176,1911,1.414970059880239520958083832E-7
1725160571,804022,35590,7.162086,1E-8,0.00000320,2.594538713110632906584345586E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.149831468792164828753654934E-8,1692514230,52391178981379.36,6.627486136940393E+20,0.00001000,0.18205233,55007296,1655,3993014,1073676288,17,7E-8
1725160576,804023,35601,7.169683,1E-8,0.00000320,2.597370085318428027518203563E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.168084719803317296021897454E-8,1692515284,52391178981379.36,6.627486136940393E+20,0.00001000,0.18245782,55051648,2613,3993433,682909696,1054,9.498815165876777251184834125E-8
1725160582,804024,35611,7.171695,1E-8,0.00000320,2.597690136075147042978924076E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.167738723677810547826659110E-8,1692516270,52391178981379.36,6.627486136940393E+20,0.00001000,0.18253832,55066480,2866,3992774,888987648,986,8.118518518518518518518518519E-8
1725160587,804025,35618,7.173198,1E-8,0.00000320,2.598233291221932098259048875E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.167779038756804815674658367E-8,1692516664,52391178981379.36,6.627486136940393E+20,0.00001000,0.18263705,55076176,4440,3993044,706396160,394,6.139705882352941176470588235E-8
1725160592,804026,35633,7.176319,1E-8,0.00000320,2.598956993664455508723641781E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.167491501164648468127065066E-8,1692516707,52391178981379.36,6.627486136940393E+20,0.00001000,0.18277568,55095856,2927,3997902,536870912,43,6.08823529411764705882352941E-8
1725160597,804027,35645,7.180686,1E-8,0.00000320,2.599703048976764960415399538E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.167361038303451103715617854E-8,1692516737,52391178981379.36,6.627486136940393E+20,0.00001000,0.18298734,55118352,1897,3997535,536870912,30,6.05109489051094890510948905E-8
1725160603,804028,35652,7.182041,1E-8,0.00000320,2.600281410394357471935894541E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.825396825396825396825396825E-8,3.167761742771641149936088757E-8,1692516924,52391178981379.36,6.627486136940393E+20,0.00001000,0.18308385,55127280,2748,3992710,872415232,187,6.139705882352941176470588235E-8
1725160609,804029,35662,7.200398,1E-8,0.00000320,2.601525993684862234435155179E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.831395348837209302325581395E-8,3.168399210446533705049915571E-8,1692517721,52391178981379.36,6.627486136940393E+20,0.00001000,0.18370822,55206896,4345,3993521,741228544,797,6.147058823529411764705882355E-8
1725160614,804030,35669,7.201656,1E-8,0.00000320,2.601855777503996025470926450E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.901162790697674418604651163E-8,3.168272106250037088774692421E-8,1692518699,52391178981379.36,6.627486136940393E+20,0.00001000,0.18376105,55216400,2358,3997643,546709504,978,9.254980079681274900398406375E-8
1725160619,804031,35673,7.202388,1E-8,0.00000320,2.601976822164728932094089840E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.941176470588235294117647059E-8,3.168128721305635509757442559E-8,1692519115,52391178981379.36,6.627486136940393E+20,0.00001000,0.18378897,55222448,3307,3993012,772530176,416,6.110294117647058823529411765E-8
1725160631,804032,35755,7.215074,1E-8,0.00000320,2.603846930545673037900237679E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.992063492063492063492063492E-8,3.165169665605180305537588588E-8,1692519192,52391178981379.36,6.627486136940393E+20,0.00001000,0.18426923,55330832,6553,3993377,536985600,77,6.08823529411764705882352941E-8
1725160642,804033,35848,7.229957,1E-8,0.00000320,2.605143236318405587123455552E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.992063492063492063492063492E-8,3.161262498315422401240981657E-8,1692520094,52391178981379.36,6.627486136940393E+20,0.00001000,0.18475529,55459616,3857,3993189,536928256,902,6.491790669210960095419665495E-8
1725160649,804034,35933,7.241798,1E-8,0.00000320,2.606849172092698713495398519E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.992063492063492063492063492E-8,3.159682734099876847960299541E-8,1692520803,52391178981379.36,6.627486136940393E+20,0.00001000,0.18520033,55566160,3732,3993475,538968064,709,6.139705882352941176470588235E-8
1725160654,804035,35971,7.247529,1E-8,0.00000320,2.607776051411919573148813089E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.992063492063492063492063492E-8,3.158384506489597212829530315E-8,1692521088,52391178981379.36,6.627486136940393E+20,0.00001000,0.18540473,55617360,5005,3997980,1073676288,285,6.147058823529411764705882355E-8
1725160660,804036,35984,7.250217,1E-8,0.00000320,2.608380452992468686052188075E-8,2.330708661417322834645669291E-8,2.206349206349206349206349206E-8,2.992063492063492063492063492E-8,3.158053481671656386749067068E-8,1692521442,52391178981379.36,6.627486136940393E+20,0.00001000,0.18550843,55636512,6088,3993015,684122112,354,6.139705882352941176470588235E-8
1725160665,804037,32469,6.24144,1E-8,4.0E-7,2.315818746271055389795397933E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,6.556629643688593247891243802E-9,1692521904,52391178981379.36,6.538588398722634E+20,0.00001000,0.13459012,49061472,4599,3993589,617193472,462,6.125E-8
1725160670,804038,32477,6.242728,1E-8,4.0E-7,2.316666654101701364865540143E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,6.639180763831435080987828528E-9,1692522213,52391178981379.36,6.538588398722634E+20,0.00001000,0.13465805,49070928,5162,3993632,549453824,309,6.110294117647058823529411765E-8
1725160676,804039,32509,6.248117,1E-8,4.0E-7,2.318000044181271070838813260E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,6.674686320887611860398766471E-9,1692522856,52391178981379.36,6.538588398722634E+20,0.00001000,0.13487245,49111808,3354,3997659,536993792,643,6.125E-8
1725160681,804040,32527,6.259072,1E-8,7.522123893805309734513274336E-7,2.321384382765030941567713428E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,7.912714126386809246701098062E-9,1692522939,52391178981379.36,6.538588398722634E+20,0.00001000,0.13536468,49154592,1300,3992828,1073676288,83,6.073529411764705882352941176E-8
1725160686,804041,32555,6.280303,1E-8,7.522123893805309734513274336E-7,2.322538325259321232504524115E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,8.033086093469623457167513384E-9,1692522982,52391178981379.36,6.538588398722634E+20,0.00001000,0.13599581,49237920,2078,3993058,536977408,43,6.132352941176470588235294118E-8
1725160692,804042,32574,6.284874,1E-8,7.522123893805309734513274336E-7,2.324320388030004927919645226E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,8.157257621739386759049880009E-9,1692523786,52391178981379.36,6.538588398722634E+20,0.00001000,0.13625778,49266784,4350,3993187,729694208,804,6.132352941176470588235294118E-8
1725160697,804043,32643,6.296617,1E-8,7.522123893805309734513274336E-7,2.325342842520197434924026573E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.411764705882352941176470588E-8,8.353235428993152321996628490E-9,1692525529,52391178981379.36,6.538588398722634E+20,0.00001000,0.13673639,49882896,2950,3993620,570048512,1743,1.4E-7
1725160702,804044,32747,6.322027,1E-8,7.522123893805309734513274336E-7,2.327256478636451052811078084E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,8.600469821790716755033115710E-9,1692525753,52391178981379.36,6.538588398722634E+20,0.00001000,0.13748989,50055200,1538,3992947,807968768,224,7E-8
1725160707,804045,32823,6.334309,1E-8,7.522123893805309734513274336E-7,2.328038674233334489583106471E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,8.646874252183502441243247919E-9,1692526424,52391178981379.36,6.538588398722634E+20,0.00001000,0.13771709,50162144,3743,3993555,545259520,671,6.11764705882352941176470588E-8
1725160712,804046,32929,6.349542,1E-8,0.000001505226480836236933797909408,2.334643700645668112047179256E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,1.196113180414233414543820800E-8,1692526596,52391178981379.36,6.538588398722634E+20,0.00001000,0.13866121,50293840,5653,3992985,536969216,172,6.080882352941176470588235295E-8
1725160717,804047,33056,6.374609,1E-8,0.000001505226480836236933797909408,2.336068688059219032171954347E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,1.225023436114619253781903210E-8,1692526982,52391178981379.36,6.538588398722634E+20,0.00001000,0.13929978,50475136,4829,3992806,647553024,386,6.102941176470588235294117645E-8
1725160723,804048,33174,6.514638,1E-8,0.000001505226480836236933797909408,2.334094956485688591524215725E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,1.281637750195612486194469422E-8,1692527677,52391178981379.36,6.538588398722634E+20,0.00001000,0.14095272,50895440,3343,3993199,581558276,695,6.13235294117647058823529412E-8
1725160728,804049,33307,6.546465,1E-8,0.000001505226480836236933797909408,2.334420453412383082147479677E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.412698412698412698412698413E-8,1.295707932576515715980359459E-8,1692527820,52391178981379.36,6.538588398722634E+20,0.00001000,0.14150036,51112960,5735,3993121,549453824,143,6.102941176470588235294117645E-8
1725160733,804050,33485,6.585893,1E-8,0.000001505226480836236933797909408,2.332418464987699512261230419E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.293608104329300403189144301E-8,1692528554,52391178981379.36,6.538588398722634E+20,0.00001000,0.14219832,51390032,4470,3993364,541065216,734,6.117647058823529411764705882E-8
1725160738,804051,33679,6.631365,1E-8,0.000001505226480836236933797909408,2.329829104319564562391085499E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.291776849245406133914457655E-8,1692528684,52391178981379.36,6.538588398722634E+20,0.00001000,0.14281726,51703408,3316,3993517,536969216,130,6.102941176470588235294117647E-8
1725160743,804052,33751,6.64939,1E-8,0.000001505226480836236933797909408,2.328664267759025408014773376E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.299376596989471579152176237E-8,1692530561,52391178981379.36,6.538588398722634E+20,0.00001000,0.14311168,51818800,3340,3993090,536952832,1877,1.363030303030303030303030303E-7
1725160749,804053,33893,6.694875,1E-8,0.000001505226480836236933797909408,2.326609900593571191320787286E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.302038627011270163034065981E-8,1692530572,52391178981379.36,6.538588398722634E+20,0.00001000,0.14411154,52067792,3443,3997908,687013888,11,6.102941176470588235294117645E-8
1725160754,804054,33989,6.711039,1E-8,0.000001505226480836236933797909408,2.328010925146794470171123160E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.308064528046620183423347334E-8,1692531052,52391178981379.36,6.538588398722634E+20,0.00001000,0.14462046,52192944,5692,3993455,571203584,480,6.125E-8
1725160759,804055,34051,6.722549,1E-8,0.000001505226480836236933797909408,2.328326501125885603437655561E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.307706005803795122426005938E-8,1692531340,52391178981379.36,6.538588398722634E+20,0.00001000,0.14490684,52279328,6513,3993430,789110784,288,6.073529411764705882352941175E-8
1725160764,804056,34132,6.733934,1E-8,0.000001505226480836236933797909408,2.328976461037894473639892777E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.308179607378350686172856458E-8,1692532691,52391178981379.36,6.538588398722634E+20,0.00001000,0.14525526,52380752,3281,3997865,657399808,1351,1.035454545454545454545454545E-7
1725160769,804057,34223,6.747658,1E-8,0.000001505226480836236933797909408,2.330665470813450369203778522E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.310520804939524098527854988E-8,1692533204,52391178981379.36,6.538588398722634E+20,0.00001000,0.14569061,52499184,3103,3993293,748445696,513,6.073529411764705882352941175E-8
1725160774,804058,34268,6.754932,1E-8,0.000001505226480836236933797909408,2.331416902734125851714769543E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.311973702304076607311153389E-8,1692533798,52391178981379.36,6.538588398722634E+20,0.00001000,0.14602510,52559056,2957,3992903,849223680,594,6.204166666666666666666666665E-8
1725160779,804059,34371,6.768871,1E-8,0.000001505226480836236933797909408,2.332506570437726905521354267E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.314796061673368069450414644E-8,1692534306,52391178981379.36,6.538588398722634E+20,0.00001000,0.14634409,52689984,3958,3993657,536879104,508,6.088235294117647058823529412E-8
1725160785,804060,34483,6.783707,1E-8,0.000001505226480836236933797909408,2.333437112511749095101806618E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.315695511246634869760801314E-8,1692534352,52391178981379.36,6.538588398722634E+20,0.00001000,0.14672041,52831392,7142,3998029,536928256,46,6.073529411764705882352941176E-8
1725160791,804061,34587,6.797215,1E-8,0.000001505226480836236933797909408,2.334245937511840206226437217E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.314793201008310402639841894E-8,1692535111,52391178981379.36,6.538588398722634E+20,0.00001000,0.14707877,52960928,2506,3993318,536920064,759,9E-8
1725160796,804062,34703,6.812304,1E-8,0.000001505226480836236933797909408,2.335489989818635207537308112E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.323324473973456250322072413E-8,1692535998,52391178981379.36,6.538588398722634E+20,0.00001000,0.14751195,53105904,3502,3992664,697622528,887,7.352112676056338028169014085E-8
1725160801,804063,34795,6.82507,1E-8,0.000001505226480836236933797909408,2.336345412546600874659887278E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.322631106704807232507239501E-8,1692536289,52391178981379.36,6.538588398722634E+20,0.00001000,0.14789963,53222160,5439,3997734,541065216,291,6.02919708029197080291970803E-8
1725160808,804064,34983,6.849327,1E-8,0.000001505226480836236933797909408,2.337787591364452983963439958E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.323641775414305621076364075E-8,1692536667,52391178981379.36,6.538588398722634E+20,0.00001000,0.14851254,53455600,3305,3997546,536870912,378,6.110294117647058823529411765E-8
1725160813,804065,35107,6.871961,1E-8,0.000001505226480836236933797909408,2.340572134546596270055448571E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.341208022222707156966264553E-8,1692536987,52391178981379.36,6.538588398722634E+20,0.00001000,0.14922631,53623168,5402,3992619,536870912,320,6.029197080291970802919708029E-8
1725160820,804066,35227,6.906049,1E-8,0.000001505226480836236933797909408,2.342214516998045922368827390E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.350806449655436931647713198E-8,1692537497,52391178981379.36,6.538588398722634E+20,0.00001000,0.15019811,53850720,4187,3993261,536928256,510,6.102941176470588235294117645E-8
1725160825,804067,35338,6.923384,1E-8,0.000001505226480836236933797909408,2.343472383321815873968671561E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.352854304418309908029061245E-8,1692538467,52391178981379.36,6.538588398722634E+20,0.00001000,0.15072922,54002528,4215,3992969,1073676288,970,7E-8
1725160830,804068,35397,6.933142,1E-8,0.000001562553191489361702127659574,2.352362918060600736622699093E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.675645777133274603795063821E-8,1692538546,52391178981379.36,6.538588398722634E+20,0.00001000,0.15144675,54080512,6344,3993072,712908800,79,6.029197080291970802919708029E-8
1725160836,804069,35511,6.949214,1E-8,0.000001562553191489361702127659574,2.353748609065738001308627063E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.676502912705426254397064059E-8,1692538729,52391178981379.36,6.538588398722634E+20,0.00001000,0.15194116,54227472,6259,3992941,549453824,183,6.02919708029197080291970803E-8
1725160842,804070,35565,6.957028,1E-8,0.000001562553191489361702127659574,2.356226934034260102392411128E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.690777462531015912908180175E-8,1692538890,52391178981379.36,6.538588398722634E+20,0.00001000,0.15227325,54296224,5977,3993377,662077440,161,6.02919708029197080291970803E-8
1725160847,804071,35622,6.965925,1E-8,0.000001562553191489361702127659574,2.357267798971918842219777841E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.690588715790532817279222052E-8,1692540840,52391178981379.36,6.538588398722634E+20,0.00001000,0.15255056,54371152,3394,3997793,547356672,1950,1.4E-7
1725160852,804072,35646,6.973486,1E-8,0.000001562553191489361702127659574,2.359653862805770570924697346E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.707637233265694269778048301E-8,1692540943,52391178981379.36,6.538588398722634E+20,0.00001000,0.15295151,54416992,2854,3992689,536977412,103,6.943661971830985915492957746E-8
1725160858,804073,35660,6.97705,1E-8,0.000001562553191489361702127659574,2.360135112896456278289222310E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.707660553782282539827501776E-8,1692541741,52391178981379.36,6.538588398722634E+20,0.00001000,0.15311964,54439632,2997,3992875,536911872,798,8.04111321948134092346616066E-8
1725160863,804074,35675,6.982606,1E-8,0.000001562553191489361702127659574,2.361309209751049973438050466E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.713728654236268041985797008E-8,1692542680,52391178981379.36,6.538588398722634E+20,0.00001000,0.15406707,54465056,2000,3993415,667705344,939,1.3E-7
1725160868,804075,35684,6.984475,1E-8,0.000001562553191489361702127659574,2.362339258864666608576894643E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.717177140872174424499917074E-8,1692544069,52391178981379.36,6.538588398722634E+20,0.00001000,0.15422116,54477888,2843,3992806,564805632,1389,1.3E-7
1725160873,804076,35703,6.990874,1E-8,0.000001562553191489361702127659574,2.364236791773640063034059233E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.731132385588478363378788108E-8,1692544861,52391178981379.36,6.538588398722634E+20,0.00001000,0.15485795,54516544,2092,3993131,545259520,792,1.3E-7
1725160878,804077,35712,6.992455,1E-8,0.000001562553191489361702127659574,2.365867289616174153529270446E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.749073614795734817943185030E-8,1692545068,52391178981379.36,6.538588398722634E+20,0.00001000,0.15499361,54528432,3482,3993393,540901376,207,8E-8
1725160883,804078,35722,6.995696,1E-8,0.000001562553191489361702127659574,2.367714323122573316884076638E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.758646158815973037937576257E-8,1692545973,52391178981379.36,6.538588398722634E+20,0.00001000,0.15521132,54547328,4137,3993376,609329152,905,8E-8
1725160889,804079,35727,6.996458,1E-8,0.000001562553191489361702127659574,2.368011007238628275572996799E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.758714438990474462095470561E-8,1692546444,52391178981379.36,6.538588398722634E+20,0.00001000,0.15524590,54553424,3519,3993358,792625152,471,7E-8
1725160894,804080,35739,6.999174,1E-8,0.000001562553191489361702127659574,2.368311176461680690014525646E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.758528678732789583511748725E-8,1692546495,52391178981379.36,6.538588398722634E+20,0.00001000,0.15533204,54569440,6516,3992937,536920064,51,6.029197080291970802919708029E-8
1725160899,804081,35757,7.003207,1E-8,0.000001562553191489361702127659574,2.369190381856787100729008095E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.758829278511472072508448786E-8,1692546704,52391178981379.36,6.538588398722634E+20,0.00001000,0.15551995,54596736,5985,3992810,587816960,209,6.02919708029197080291970803E-8
1725160905,804082,35767,7.00515,1E-8,0.000001562553191489361702127659574,2.370178274935737277645686866E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.763971559771178072963461776E-8,1692546685,52391178981379.36,6.538588398722634E+20,0.00001000,0.15561718,54611616,7279,3993655,584998912,-19,6.02919708029197080291970803E-8
1725160910,804083,35771,7.006091,1E-8,0.000001562553191489361702127659574,2.370179435913704951435044754E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.763894325311146547123862980E-8,1692546794,52391178981379.36,6.538588398722634E+20,0.00001000,0.15564101,54617088,6984,3997943,536903680,109,6.029197080291970802919708029E-8
1725160916,804084,35788,7.009379,1E-8,0.000001562553191489361702127659574,2.370870924210558651950153598E-8,2.317460317460317460317460317E-8,2.206349206349206349206349206E-8,2.417322834645669291338582677E-8,1.764082068869636609381764113E-8,1692547252,52391178981379.36,6.538588398722634E+20,0.00001000,0.15576969,54640704,4206,3993055,846200832,458,6.095588235294117647058823529E-8
